,Utilisateur,Date,Heure,Action,Attribut,Delai
12021,tsoubrie,2009-03-04,07:25:47,Download un fichier dans le message,IDFile=7,
12022,tsoubrie,2009-03-04,07:27:19,Afficher le contenu d''un message,IDFORUM=355,
12023,tsoubrie,2009-03-04,07:27:19,Afficher le contenu d''un message,IDMSG=1584,
12024,tsoubrie,2009-03-04,07:27:22,Download un fichier dans le message,IDFORUM=355,
12025,tsoubrie,2009-03-04,07:27:22,Download un fichier dans le message,IDMSG=1584,
12026,tsoubrie,2009-03-04,07:27:22,Download un fichier dans le message,IDFile=8,
12027,tsoubrie,2009-03-04,07:28:34,Afficher le contenu d''un message,IDFORUM=355,
12028,tsoubrie,2009-03-04,07:28:34,Afficher le contenu d''un message,IDMSG=1585,
12029,tsoubrie,2009-03-04,07:28:35,Download un fichier dans le message,IDFORUM=355,
12030,tsoubrie,2009-03-04,07:28:35,Download un fichier dans le message,IDMSG=1585,
12031,tsoubrie,2009-03-04,07:28:35,Download un fichier dans le message,IDFile=9,
12032,tsoubrie,2009-03-04,07:29:20,Afficher le contenu d''un message,IDFORUM=355,00:02:36
12033,tsoubrie,2009-03-04,07:29:20,Afficher le contenu d''un message,IDMSG=1606,00:02:36
12034,tsoubrie,2009-03-04,07:29:22,Download un fichier dans le message,IDFORUM=355,
12035,tsoubrie,2009-03-04,07:29:22,Download un fichier dans le message,IDMSG=1606,
12036,tsoubrie,2009-03-04,07:29:22,Download un fichier dans le message,IDFile=11,
12037,tsoubrie,2009-03-04,07:43:24,Répondre à un message,IDFORUM=355,00:11:25
12038,tsoubrie,2009-03-04,07:43:24,Répondre à un message,IDMSG=1608,00:11:25
12039,tsoubrie,2009-03-04,07:43:24,Répondre à un message,IDPARENT=1606,00:11:25
12040,tsoubrie,2009-03-04,07:43:45,Afficher le contenu d''un message,IDFORUM=355,
12041,tsoubrie,2009-03-04,07:43:45,Afficher le contenu d''un message,IDMSG=1606,
12042,mmay,2009-03-04,07:56:26,Afficher une structure (cours/forum),IDFORUM=355,
12043,mmay,2009-03-04,07:56:33,Afficher le contenu d''un message,IDFORUM=355,
12044,mmay,2009-03-04,07:56:33,Afficher le contenu d''un message,IDMSG=1604,
12045,mmay,2009-03-04,07:57:00,Afficher le contenu d''un message,IDFORUM=355,00:00:06
12046,mmay,2009-03-04,07:57:00,Afficher le contenu d''un message,IDMSG=1606,00:00:06
12047,mmay,2009-03-04,07:57:08,Afficher le contenu d''un message,IDFORUM=355,
12048,mmay,2009-03-04,07:57:08,Afficher le contenu d''un message,IDMSG=1608,
12049,tdelille,2009-03-04,09:20:15,Connexion,login=tdelille,
12050,tdelille,2009-03-04,09:20:16,Afficher une structure (cours/forum),IDFORUM=355,
12051,tdelille,2009-03-04,09:20:21,Afficher le contenu d''un message,IDFORUM=355,
12052,tdelille,2009-03-04,09:20:21,Afficher le contenu d''un message,IDMSG=1608,
12053,tdelille,2009-03-04,09:20:40,Afficher le contenu d''un message,IDFORUM=355,
12054,tdelille,2009-03-04,09:20:40,Afficher le contenu d''un message,IDMSG=1606,
12055,tdelille,2009-03-04,09:21:08,Download un fichier dans le message,IDFORUM=355,
12056,tdelille,2009-03-04,09:21:08,Download un fichier dans le message,IDMSG=1606,
12057,tdelille,2009-03-04,09:21:08,Download un fichier dans le message,IDFile=11,
12058,tdelille,2009-03-04,09:21:58,Afficher le contenu d''un message,IDFORUM=355,
12059,tdelille,2009-03-04,09:21:58,Afficher le contenu d''un message,IDMSG=1608,
12060,mmay,2009-03-04,10:03:13,Afficher une structure (cours/forum),IDFORUM=329,
12061,ddaniaupotter,2009-03-04,11:06:51,Connexion,login=ddaniaupotter,
12062,ddaniaupotter,2009-03-04,11:06:51,Afficher une structure (cours/forum),IDFORUM=355,
12063,ddaniaupotter,2009-03-04,11:06:55,Afficher une structure (cours/forum),IDFORUM=355,
12064,ddaniaupotter,2009-03-04,11:07:01,Afficher le contenu d''un message,IDFORUM=355,
12065,ddaniaupotter,2009-03-04,11:07:01,Afficher le contenu d''un message,IDMSG=1608,
12066,mwollenburger,2009-03-04,11:16:21,Connexion,login=mwollenburger,
12067,mwollenburger,2009-03-04,11:16:21,Afficher une structure (cours/forum),IDFORUM=355,
12068,mwollenburger,2009-03-04,11:17:21,Afficher le contenu d''un message,IDFORUM=355,
12069,mwollenburger,2009-03-04,11:17:21,Afficher le contenu d''un message,IDMSG=1608,
12070,mwollenburger,2009-03-04,11:18:55,Afficher le fil de discussion,IDFORUM=355,
12071,mwollenburger,2009-03-04,11:18:55,Afficher le fil de discussion,IDMSG=1606,
12072,tdelille,2009-03-04,11:28:28,Connexion,login=tdelille,
12073,tdelille,2009-03-04,11:28:29,Afficher une structure (cours/forum),IDFORUM=355,
12074,tdelille,2009-03-04,11:28:35,Afficher le contenu d''un message,IDFORUM=355,
12075,tdelille,2009-03-04,11:28:35,Afficher le contenu d''un message,IDMSG=1606,
12076,tdelille,2009-03-04,11:29:04,Download un fichier dans le message,IDFORUM=355,
12077,tdelille,2009-03-04,11:29:04,Download un fichier dans le message,IDMSG=1606,
12078,tdelille,2009-03-04,11:29:04,Download un fichier dans le message,IDFile=11,
12079,tdelille,2009-03-04,11:30:24,Afficher le contenu d''un message,IDFORUM=355,
12080,tdelille,2009-03-04,11:30:24,Afficher le contenu d''un message,IDMSG=1608,
12081,mwollenburger,2009-03-04,12:11:11,Afficher une structure (cours/forum),IDFORUM=355,
12082,mwollenburger,2009-03-04,12:11:21,Afficher le contenu d''un message,IDFORUM=355,00:00:04
12083,mwollenburger,2009-03-04,12:11:21,Afficher le contenu d''un message,IDMSG=1608,00:00:04
12084,mwollenburger,2009-03-04,12:12:53,Répondre à un message,IDFORUM=355,00:01:26
12085,mwollenburger,2009-03-04,12:12:53,Répondre à un message,IDMSG=1609,00:01:26
12086,mwollenburger,2009-03-04,12:12:53,Répondre à un message,IDPARENT=1608,00:01:26
12087,mwollenburger,2009-03-04,12:13:02,Afficher le fil de discussion,IDFORUM=355,
12088,mwollenburger,2009-03-04,12:13:02,Afficher le fil de discussion,IDMSG=1606,
12089,ddaniaupotter,2009-03-04,12:39:07,Connexion,login=ddaniaupotter,
12090,ddaniaupotter,2009-03-04,12:39:08,Afficher une structure (cours/forum),IDFORUM=7,
12091,ddaniaupotter,2009-03-04,12:39:32,Afficher une structure (cours/forum),IDFORUM=355,
12092,ddaniaupotter,2009-03-04,12:39:39,Afficher le contenu d''un message,IDFORUM=355,
12093,ddaniaupotter,2009-03-04,12:39:39,Afficher le contenu d''un message,IDMSG=1609,
12094,ddaniaupotter,2009-03-04,12:39:57,Afficher le contenu d''un message,IDFORUM=355,
12095,ddaniaupotter,2009-03-04,12:39:57,Afficher le contenu d''un message,IDMSG=1608,
12096,tdelille,2009-03-04,13:01:52,Afficher une structure (cours/forum),IDFORUM=355,
12097,tdelille,2009-03-04,13:01:55,Afficher le contenu d''un message,IDFORUM=355,
12098,tdelille,2009-03-04,13:01:55,Afficher le contenu d''un message,IDMSG=1609,
12099,psalam,2009-03-04,13:41:17,Connexion,login=psalam,
12100,psalam,2009-03-04,13:41:17,Afficher une structure (cours/forum),IDFORUM=13,
12101,psalam,2009-03-04,13:41:22,Afficher le contenu d''un message,IDFORUM=13,
12102,psalam,2009-03-04,13:41:22,Afficher le contenu d''un message,IDMSG=1600,
12103,tsoubrie,2009-03-04,14:01:10,Afficher une structure (cours/forum),IDFORUM=355,
12104,tsoubrie,2009-03-04,14:01:15,Afficher le contenu d''un message,IDFORUM=355,00:00:05
12105,tsoubrie,2009-03-04,14:01:15,Afficher le contenu d''un message,IDMSG=1609,00:00:05
12106,tsoubrie,2009-03-04,14:01:22,Afficher le contenu d''un message,IDFORUM=355,
12107,tsoubrie,2009-03-04,14:01:22,Afficher le contenu d''un message,IDMSG=1608,
12108,tsoubrie,2009-03-04,14:02:35,Afficher le contenu d''un message,IDFORUM=355,
12109,tsoubrie,2009-03-04,14:02:35,Afficher le contenu d''un message,IDMSG=1609,
12110,fdarriet,2009-03-04,14:41:54,Connexion,login=fdarriet,
12111,fdarriet,2009-03-04,14:41:54,Afficher une structure (cours/forum),IDFORUM=337,
12112,fdarriet,2009-03-04,14:41:57,Connexion,login=fdarriet,
12113,fdarriet,2009-03-04,14:41:57,Afficher une structure (cours/forum),IDFORUM=339,
12114,fdarriet,2009-03-04,14:42:01,Afficher une structure (cours/forum),IDFORUM=340,
12115,fdarriet,2009-03-04,14:42:05,Afficher une structure (cours/forum),IDFORUM=341,
12116,fdarriet,2009-03-04,14:42:08,Afficher une structure (cours/forum),IDFORUM=9,
12117,fdarriet,2009-03-04,14:42:41,Afficher une structure (cours/forum),IDFORUM=337,
12118,fdarriet,2009-03-04,14:42:49,Afficher une structure (cours/forum),IDFORUM=9,
12119,fdarriet,2009-03-04,14:42:58,Afficher le fil de discussion,IDFORUM=9,
12120,fdarriet,2009-03-04,14:42:58,Afficher le fil de discussion,IDMSG=1559,
12121,fdarriet,2009-03-04,14:43:06,Afficher le fil de discussion,IDFORUM=9,
12122,fdarriet,2009-03-04,14:43:06,Afficher le fil de discussion,IDMSG=1197,
12123,fdarriet,2009-03-04,14:44:42,Afficher le fil de discussion,IDFORUM=9,
12124,fdarriet,2009-03-04,14:44:42,Afficher le fil de discussion,IDMSG=1559,
12125,gachort,2009-03-04,14:54:58,Connexion,login=gachort,
12126,gachort,2009-03-04,14:54:58,Afficher une structure (cours/forum),IDFORUM=336,
12127,gachort,2009-03-04,14:55:09,Afficher le contenu d''un message,IDFORUM=336,
12128,gachort,2009-03-04,14:55:09,Afficher le contenu d''un message,IDMSG=1578,
12129,gachort,2009-03-04,14:56:18,Afficher une structure (cours/forum),IDFORUM=10,
12130,gachort,2009-03-04,14:56:25,Afficher le contenu d''un message,IDFORUM=10,
12131,gachort,2009-03-04,14:56:25,Afficher le contenu d''un message,IDMSG=1573,
12132,gachort,2009-03-04,14:56:41,Afficher une structure (cours/forum),IDFORUM=329,
12133,gachort,2009-03-04,14:56:51,Afficher une structure (cours/forum),IDFORUM=331,
12134,gachort,2009-03-04,14:56:59,Afficher une structure (cours/forum),IDFORUM=332,
12135,gachort,2009-03-04,14:57:10,Afficher une structure (cours/forum),IDFORUM=333,
12136,gachort,2009-03-04,14:57:18,Afficher une structure (cours/forum),IDFORUM=353,
12137,gachort,2009-03-04,14:57:25,Afficher une structure (cours/forum),IDFORUM=354,
12138,gachort,2009-03-04,14:57:31,Afficher une structure (cours/forum),IDFORUM=355,
12139,gachort,2009-03-04,14:57:36,Afficher le contenu d''un message,IDFORUM=355,00:00:39
12140,gachort,2009-03-04,14:57:36,Afficher le contenu d''un message,IDMSG=1608,00:00:39
12141,gachort,2009-03-04,14:58:18,Afficher le contenu d''un message,IDFORUM=355,00:00:07
12142,gachort,2009-03-04,14:58:18,Afficher le contenu d''un message,IDMSG=1609,00:00:07
12143,gachort,2009-03-04,14:58:27,Afficher le contenu d''un message,IDFORUM=355,00:02:29
12144,gachort,2009-03-04,14:58:27,Afficher le contenu d''un message,IDMSG=1608,00:02:29
12145,gachort,2009-03-04,15:00:58,Afficher le contenu d''un message,IDFORUM=355,00:00:02
12146,gachort,2009-03-04,15:00:58,Afficher le contenu d''un message,IDMSG=1609,00:00:02
12147,gachort,2009-03-04,15:03:20,Répondre à un message,IDFORUM=355,00:02:16
12148,gachort,2009-03-04,15:03:20,Répondre à un message,IDMSG=1610,00:02:16
12149,gachort,2009-03-04,15:03:20,Répondre à un message,IDPARENT=1609,00:02:16
12150,gachort,2009-03-04,15:03:20,Citer un message,IDFORUM=355,
12151,gachort,2009-03-04,15:03:20,Citer un message,IDMSG=1609,
12152,ddaniaupotter,2009-03-04,15:03:48,Afficher une structure (cours/forum),IDFORUM=355,
12153,ddaniaupotter,2009-03-04,15:03:53,Afficher le contenu d''un message,IDFORUM=355,
12154,ddaniaupotter,2009-03-04,15:03:53,Afficher le contenu d''un message,IDMSG=1610,
12155,tdelille,2009-03-04,15:14:22,Connexion,login=tdelille,
12156,tdelille,2009-03-04,15:14:23,Afficher une structure (cours/forum),IDFORUM=355,
12157,tdelille,2009-03-04,15:14:27,Afficher le contenu d''un message,IDFORUM=355,
12158,tdelille,2009-03-04,15:14:27,Afficher le contenu d''un message,IDMSG=1610,
12159,mwollenburger,2009-03-04,15:21:51,Connexion,login=mwollenburger,
12160,mwollenburger,2009-03-04,15:21:52,Afficher une structure (cours/forum),IDFORUM=332,
12161,mwollenburger,2009-03-04,15:22:11,Afficher une structure (cours/forum),IDFORUM=355,
12162,mwollenburger,2009-03-04,15:22:17,Afficher le contenu d''un message,IDFORUM=355,
12163,mwollenburger,2009-03-04,15:22:17,Afficher le contenu d''un message,IDMSG=1610,
12164,tsoubrie,2009-03-04,15:22:47,Afficher une structure (cours/forum),IDFORUM=355,
12165,tsoubrie,2009-03-04,15:22:50,Afficher le contenu d''un message,IDFORUM=355,00:00:11
12166,tsoubrie,2009-03-04,15:22:50,Afficher le contenu d''un message,IDMSG=1610,00:00:11
12167,tsoubrie,2009-03-04,15:26:17,Répondre à un message,IDFORUM=355,00:03:12
12168,tsoubrie,2009-03-04,15:26:17,Répondre à un message,IDMSG=1611,00:03:12
12169,tsoubrie,2009-03-04,15:26:17,Répondre à un message,IDPARENT=1610,00:03:12
12170,tsoubrie,2009-03-04,15:26:17,Citer un message,IDFORUM=355,
12171,tsoubrie,2009-03-04,15:26:17,Citer un message,IDMSG=1610,
12172,mwollenburger,2009-03-04,15:29:59,Connexion,login=mwollenburger,
12173,mwollenburger,2009-03-04,15:29:59,Afficher une structure (cours/forum),IDFORUM=355,
12174,mwollenburger,2009-03-04,15:30:06,Afficher le contenu d''un message,IDFORUM=355,
12175,mwollenburger,2009-03-04,15:30:06,Afficher le contenu d''un message,IDMSG=1611,
12176,tdelille,2009-03-04,15:39:12,Afficher une structure (cours/forum),IDFORUM=355,
12177,tdelille,2009-03-04,15:39:16,Afficher le contenu d''un message,IDFORUM=355,
12178,tdelille,2009-03-04,15:39:16,Afficher le contenu d''un message,IDMSG=1611,
12179,ddaniaupotter,2009-03-04,15:42:11,Afficher une structure (cours/forum),IDFORUM=355,
12180,ddaniaupotter,2009-03-04,15:42:16,Afficher le contenu d''un message,IDFORUM=355,
12181,ddaniaupotter,2009-03-04,15:42:16,Afficher le contenu d''un message,IDMSG=1611,
12182,ddaniaupotter,2009-03-04,16:04:40,Afficher une structure (cours/forum),IDFORUM=355,
12183,ddaniaupotter,2009-03-04,16:04:44,Afficher une structure (cours/forum),IDFORUM=355,
12184,ddaniaupotter,2009-03-04,16:04:50,Afficher le contenu d''un message,IDFORUM=355,
12185,ddaniaupotter,2009-03-04,16:04:50,Afficher le contenu d''un message,IDMSG=1606,
12186,ddaniaupotter,2009-03-04,16:04:52,Download un fichier dans le message,IDFORUM=355,
12187,ddaniaupotter,2009-03-04,16:04:52,Download un fichier dans le message,IDMSG=1606,
12188,ddaniaupotter,2009-03-04,16:04:52,Download un fichier dans le message,IDFile=11,
12189,ddaniaupotter,2009-03-04,16:05:43,Afficher le contenu d''un message,IDFORUM=355,
12190,ddaniaupotter,2009-03-04,16:05:43,Afficher le contenu d''un message,IDMSG=1601,
12191,ddaniaupotter,2009-03-04,16:21:46,Afficher une structure (cours/forum),IDFORUM=355,
12192,ddaniaupotter,2009-03-04,16:21:58,Afficher le contenu d''un message,IDFORUM=355,
12193,ddaniaupotter,2009-03-04,16:21:58,Afficher le contenu d''un message,IDMSG=1608,
12194,gachort,2009-03-04,16:27:45,Connexion,login=gachort,
12195,gachort,2009-03-04,16:27:45,Afficher une structure (cours/forum),IDFORUM=355,
12196,gachort,2009-03-04,16:27:50,Connexion,login=gachort,
12197,gachort,2009-03-04,16:27:51,Afficher une structure (cours/forum),IDFORUM=355,
12198,gachort,2009-03-04,16:27:56,Afficher le contenu d''un message,IDFORUM=355,
12199,gachort,2009-03-04,16:27:56,Afficher le contenu d''un message,IDMSG=1611,
12200,ddaniaupotter,2009-03-04,16:35:13,Afficher une structure (cours/forum),IDFORUM=329,
12201,ddaniaupotter,2009-03-04,16:35:21,Afficher le contenu d''un message,IDFORUM=329,00:01:54
12202,ddaniaupotter,2009-03-04,16:35:21,Afficher le contenu d''un message,IDMSG=1571,00:01:54
12203,mmay,2009-03-04,16:39:37,Connexion,login=mmay,
12204,mmay,2009-03-04,16:39:38,Afficher une structure (cours/forum),IDFORUM=355,
12205,mmay,2009-03-04,16:39:44,Afficher le contenu d''un message,IDFORUM=355,00:00:06
12206,mmay,2009-03-04,16:39:44,Afficher le contenu d''un message,IDMSG=1609,00:00:06
12207,mmay,2009-03-04,16:39:52,Afficher le contenu d''un message,IDFORUM=355,00:00:12
12208,mmay,2009-03-04,16:39:52,Afficher le contenu d''un message,IDMSG=1610,00:00:12
12209,mmay,2009-03-04,16:40:06,Afficher le contenu d''un message,IDFORUM=355,
12210,mmay,2009-03-04,16:40:06,Afficher le contenu d''un message,IDMSG=1611,
12211,ddaniaupotter,2009-03-04,16:51:47,Afficher une structure (cours/forum),IDFORUM=10,
12212,ddaniaupotter,2009-03-04,16:51:54,Afficher le contenu d''un message,IDFORUM=10,00:00:14
12213,ddaniaupotter,2009-03-04,16:51:54,Afficher le contenu d''un message,IDMSG=1526,00:00:14
12214,ddaniaupotter,2009-03-04,16:53:15,Répondre à un message,IDFORUM=10,00:01:03
12215,ddaniaupotter,2009-03-04,16:53:15,Répondre à un message,IDMSG=1612,00:01:03
12216,ddaniaupotter,2009-03-04,16:53:15,Répondre à un message,IDPARENT=1526,00:01:03
12217,ddaniaupotter,2009-03-04,16:53:30,Afficher une structure (cours/forum),IDFORUM=329,
12218,ddaniaupotter,2009-03-04,17:01:24,Poster un nouveau message,IDFORUM=329,00:07:49
12219,ddaniaupotter,2009-03-04,17:01:24,Poster un nouveau message,IDMSG=1613,00:07:49
12220,mmay,2009-03-04,17:02:22,Afficher une structure (cours/forum),IDFORUM=10,
12221,mmay,2009-03-04,17:02:27,Afficher le contenu d''un message,IDFORUM=10,00:00:04
12222,mmay,2009-03-04,17:02:27,Afficher le contenu d''un message,IDMSG=1612,00:00:04
12223,mmay,2009-03-04,17:02:34,Afficher le contenu d''un message,IDFORUM=10,
12224,mmay,2009-03-04,17:02:34,Afficher le contenu d''un message,IDMSG=1526,
12225,mmay,2009-03-04,17:03:13,Afficher le contenu d''un message,IDFORUM=10,00:00:04
12226,mmay,2009-03-04,17:03:13,Afficher le contenu d''un message,IDMSG=1612,00:00:04
12227,mmay,2009-03-04,17:04:16,Répondre à un message,IDFORUM=10,00:00:57
12228,mmay,2009-03-04,17:04:16,Répondre à un message,IDMSG=1614,00:00:57
12229,mmay,2009-03-04,17:04:16,Répondre à un message,IDPARENT=1612,00:00:57
12230,mmay,2009-03-04,17:04:16,Citer un message,IDFORUM=10,
12231,mmay,2009-03-04,17:04:16,Citer un message,IDMSG=1612,
12232,tdelille,2009-03-04,17:10:36,Afficher une structure (cours/forum),IDFORUM=329,
12233,tdelille,2009-03-04,17:10:40,Afficher le contenu d''un message,IDFORUM=329,00:03:35
12234,tdelille,2009-03-04,17:10:40,Afficher le contenu d''un message,IDMSG=1613,00:03:35
12235,tdelille,2009-03-04,17:17:29,Répondre à un message,IDFORUM=329,00:03:07
12236,tdelille,2009-03-04,17:17:29,Répondre à un message,IDMSG=1615,00:03:07
12237,tdelille,2009-03-04,17:17:29,Répondre à un message,IDPARENT=1613,00:03:07
12238,tdelille,2009-03-04,17:17:29,Citer un message,IDFORUM=329,
12239,tdelille,2009-03-04,17:17:29,Citer un message,IDMSG=1613,
12240,tdelille,2009-03-04,17:18:19,Afficher le contenu d''un message,IDFORUM=329,
12241,tdelille,2009-03-04,17:18:19,Afficher le contenu d''un message,IDMSG=1613,
12242,tdelille,2009-03-04,17:18:38,Afficher une structure (cours/forum),IDFORUM=10,
12243,tdelille,2009-03-04,17:18:43,Afficher le contenu d''un message,IDFORUM=10,00:00:03
12244,tdelille,2009-03-04,17:18:43,Afficher le contenu d''un message,IDMSG=1612,00:00:03
12245,tdelille,2009-03-04,17:18:48,Afficher le contenu d''un message,IDFORUM=10,
12246,tdelille,2009-03-04,17:18:48,Afficher le contenu d''un message,IDMSG=1614,
12247,tdelille,2009-03-04,17:19:06,Afficher une structure (cours/forum),IDFORUM=336,
12248,mdanet,2009-03-04,19:28:11,Connexion,login=mdanet,
12249,mdanet,2009-03-04,19:28:11,Afficher une structure (cours/forum),IDFORUM=9,
12250,mdanet,2009-03-04,19:28:25,Afficher le contenu d''un message,IDFORUM=9,00:00:04
12251,mdanet,2009-03-04,19:28:25,Afficher le contenu d''un message,IDMSG=1559,00:00:04
